seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Rk,Tm,2023-24,2024-25,2025-26,2026-27,2027-28,2028-29,Guaranteed
31638,2024,4658,Mikal Bridges,,SF,27.0,6,NBA,BRK,82,2854.0,14.9,0.56,0.457,0.245,2.5,12.0,7.1,16.3,1.4,0.9,10.3,24.3,2.1,2.1,4.2,0.07,0.7,-1.0,-0.4,1.2,69,BRK,"$21,700,000","$23,300,000","$24,900,000",,,,"$69,900,000"
31639,2024,3779,Mike Conley,,PG,36.0,17,NBA,MIN,76,2193.0,15.8,0.627,0.629,0.174,2.0,9.0,5.6,28.4,2.0,0.7,12.8,16.0,5.0,3.3,8.2,0.18,2.0,1.4,3.4,3.0,58,MIN,"$24,360,000",,,,,,"$24,360,000"
31640,2024,4183,Mike Muscala,,C,32.0,11,NBA,TOT,53,600.0,7.5,0.47,0.615,0.16,7.0,15.8,11.3,7.6,0.7,1.8,11.6,13.4,-0.2,0.3,0.1,0.009,-3.9,-1.4,-5.3,-0.5,291,DET,"$3,500,000",,,,,,"$3,500,000"
31641,2024,4183,Mike Muscala,,C,32.0,11,NBA,WAS,24,338.0,7.6,0.481,0.567,0.222,6.8,17.2,11.9,8.2,0.7,1.7,13.9,14.3,-0.2,0.1,0.0,-0.005,-4.4,-1.8,-6.2,-0.4,291,DET,"$3,500,000",,,,,,"$3,500,000"
31642,2024,4183,Mike Muscala,,C,32.0,11,NBA,DET,13,171.0,8.9,0.492,0.773,0.091,6.4,12.6,9.5,7.7,0.8,2.5,4.2,11.9,0.1,0.1,0.2,0.049,-1.7,-0.6,-2.2,0.0,291,DET,"$3,500,000",,,,,,"$3,500,000"
31643,2024,4183,Mike Muscala,,C,32.0,11,NBA,OKC,16,91.0,4.3,0.379,0.5,0.045,8.9,16.5,12.9,5.3,0.5,1.0,15.1,12.6,-0.1,0.1,0.0,-0.017,-6.4,-1.6,-8.0,-0.1,291,DET,"$3,500,000",,,,,,"$3,500,000"
31644,2024,4659,Miles Bridges,,SF,25.0,5,NBA,CHO,69,2581.0,15.4,0.556,0.372,0.174,3.0,19.5,11.0,14.6,1.2,1.2,9.6,24.7,0.7,1.4,2.2,0.04,0.2,-1.3,-1.1,0.6,190,CHO,"$7,921,300",,,,,,"$7,921,300"
31645,2024,4991,Miles McBride,,PG,23.0,3,NBA,NYK,68,1328.0,13.1,0.59,0.586,0.11,2.6,5.9,4.2,12.2,1.9,0.5,5.9,16.4,2.4,1.3,3.6,0.131,-0.4,0.4,-0.1,0.6,430,NYK,"$1,836,096","$4,710,144","$4,333,333","$3,956,523",,,"$14,836,096"
31646,2024,4661,Mitchell Robinson,,C,25.0,6,NBA,NYK,31,768.0,16.1,0.554,0.0,0.52,20.7,17.7,19.2,3.1,2.4,4.3,13.8,10.2,1.2,1.3,2.5,0.155,-0.3,0.4,0.0,0.4,104,NYK,"$15,681,818","$14,318,182","$12,954,546",,,,"$42,954,546"
31647,2024,4662,Mo Bamba,,C,25.0,6,NBA,PHI,57,740.0,15.4,0.575,0.323,0.253,11.3,24.5,17.8,7.6,1.5,7.4,15.1,15.1,0.6,1.3,2.0,0.128,-2.3,1.4,-1.0,0.2,381,PHI,"$2,019,706",,,,,,"$2,019,706"
31648,2024,4551,Monte Morris,,PG,28.0,7,NBA,TOT,33,476.0,13.2,0.508,0.458,0.124,1.7,11.5,6.8,20.0,2.0,1.7,4.2,15.5,0.5,0.7,1.2,0.123,-0.8,1.5,0.7,0.3,162,MIN,"$9,800,926",,,,,,"$9,800,926"
31649,2024,4551,Monte Morris,,PG,28.0,7,NBA,DET,6,68.0,8.5,0.398,0.333,0.061,3.2,16.7,9.8,17.5,0.7,1.3,5.6,22.5,-0.1,0.0,-0.1,-0.065,-4.7,-2.2,-6.9,-0.1,162,MIN,"$9,800,926",,,,,,"$9,800,926"
31650,2024,4551,Monte Morris,,PG,28.0,7,NBA,MIN,27,408.0,13.9,0.537,0.492,0.142,1.5,10.6,6.3,20.4,2.2,1.7,3.8,14.3,0.6,0.7,1.3,0.154,-0.2,2.2,2.0,0.4,162,MIN,"$9,800,926",,,,,,"$9,800,926"
31651,2024,4663,Moritz Wagner,,C,26.0,6,NBA,ORL,80,1415.0,20.6,0.676,0.208,0.37,9.6,19.3,14.4,11.2,1.4,1.4,13.1,22.8,3.5,2.0,5.6,0.188,1.7,0.3,2.0,1.4,187,ORL,"$8,000,000","$8,000,000",,,,,"$8,000,000"
31652,2024,4768,Moses Brown,,C,24.0,5,NBA,POR,22,200.0,14.5,0.477,0.0,0.477,19.6,29.2,24.1,5.4,1.2,3.2,12.3,19.1,-0.1,0.2,0.2,0.044,-4.1,-2.4,-6.5,-0.2,405,POR,"$2,019,706",,,,,,
31653,2024,4992,Moses Moody,,SG,21.0,3,NBA,GSW,66,1156.0,13.7,0.578,0.476,0.221,6.2,12.1,9.2,6.7,1.8,1.9,8.7,18.4,1.2,1.2,2.4,0.101,-0.2,0.1,-0.1,0.6,275,GSW,"$3,918,480","$5,803,269",,,,,"$9,721,749"
31655,2024,5183,Mouhamed Gueye,,PF,21.0,1,NBA,ATL,6,73.0,15.0,0.468,0.391,0.261,14.4,18.6,16.4,7.0,3.3,4.9,3.8,15.2,0.1,0.1,0.2,0.127,-2.1,0.6,-1.5,0.0,465,ATL,"$1,119,563","$1,891,857","$2,221,677","$2,406,205",,,"$3,011,420"
31657,2024,4350,Myles Turner,,C,27.0,9,NBA,IND,77,2076.0,19.3,0.626,0.356,0.349,6.2,22.9,14.5,6.4,0.9,5.5,9.4,23.4,3.6,2.2,5.8,0.134,1.0,-0.1,0.9,1.5,70,IND,"$20,975,000","$19,928,500",,,,,"$40,903,500"
31659,2024,4865,Naji Marshall,,SF,26.0,4,NBA,NOP,66,1257.0,12.7,0.576,0.409,0.234,4.8,16.4,10.6,13.6,1.9,0.9,13.8,16.3,1.0,1.6,2.6,0.1,-1.3,0.5,-0.7,0.4,419,NOP,"$1,930,681",,,,,,"$1,930,681"
31660,2024,4770,Nassir Little,,SF,23.0,5,NBA,PHO,45,458.0,9.9,0.572,0.565,0.161,3.6,14.3,9.3,6.1,1.1,1.9,9.5,13.9,0.3,0.4,0.7,0.074,-2.4,-0.6,-3.0,-0.1,219,PHO,"$6,250,000","$6,750,000","$7,250,000","$7,750,000",,,"$28,000,000"
31663,2024,4771,Naz Reid,,C,24.0,5,NBA,MIN,81,1964.0,16.0,0.595,0.479,0.174,4.4,19.3,12.2,8.3,1.6,3.3,10.8,23.1,1.1,3.8,4.9,0.12,0.4,1.1,1.5,1.7,119,MIN,"$12,950,400","$13,986,432","$15,022,464",,,,"$26,936,832"
31664,2024,4995,Neemias Queta,,C,24.0,3,NBA,BOS,28,333.0,22.9,0.662,0.0,0.269,17.9,21.5,19.8,8.5,1.9,5.5,10.1,16.9,1.1,0.7,1.8,0.259,0.4,1.1,1.5,0.3,484,SAC,"$250,000",,,,,,"$250,000"
31665,2024,4772,Nic Claxton,,C,24.0,5,NBA,BRK,71,2116.0,18.7,0.629,0.009,0.337,9.7,27.3,18.2,10.4,1.1,6.2,12.2,15.6,3.5,3.2,6.7,0.152,-0.3,1.5,1.2,1.7,164,BRK,"$9,625,000",,,,,,"$9,625,000"
31666,2024,4869,Nick Richards,,C,26.0,4,NBA,CHO,67,1759.0,16.7,0.717,0.003,0.476,10.7,24.2,17.2,4.5,0.7,3.9,13.8,13.3,3.8,1.3,5.1,0.14,-1.6,-0.7,-2.3,-0.1,243,CHO,"$5,000,000","$5,000,000","$5,000,000",,,,"$10,000,000"
31667,2024,5186,Nick Smith Jr.,,SG,19.0,1,NBA,CHO,51,729.0,8.1,0.511,0.505,0.052,2.7,8.6,5.5,12.0,0.7,0.9,11.7,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,337,CHO,"$2,463,960","$2,587,200","$2,710,680","$4,890,067",,,"$5,051,160"
31668,2024,4773,Nickeil Alexander-Walker,,SG,25.0,5,NBA,MIN,82,1921.0,10.9,0.578,0.623,0.121,2.2,7.5,4.9,14.5,1.6,1.9,11.8,14.8,1.5,2.8,4.3,0.107,-1.1,1.3,0.2,1.1,253,MIN,"$4,687,500","$4,312,500",,,,,"$9,000,000"
31669,2024,3841,Nicolas Batum,,PF,35.0,16,NBA,TOT,60,1529.0,10.2,0.603,0.723,0.082,5.0,13.1,9.0,10.7,1.5,2.3,13.1,8.6,1.7,1.6,3.3,0.103,-1.3,0.8,-0.4,0.6,135,PHI,"$11,710,818",,,,,,"$11,710,818"
31670,2024,3841,Nicolas Batum,,PF,35.0,16,NBA,LAC,3,54.0,9.8,0.5,0.875,0.0,0.0,14.2,7.3,11.2,2.7,6.7,11.1,7.3,0.0,0.1,0.1,0.091,-1.5,4.4,2.8,0.1,135,PHI,"$11,710,818",,,,,,"$11,710,818"
31671,2024,3841,Nicolas Batum,,PF,35.0,16,NBA,PHI,57,1475.0,10.3,0.606,0.718,0.085,5.1,13.0,9.0,10.6,1.5,2.1,13.2,8.7,1.6,1.5,3.2,0.104,-1.3,0.7,-0.5,0.5,135,PHI,"$11,710,818",,,,,,"$11,710,818"
31672,2024,4352,Nikola Jokić,,C,28.0,9,NBA,DEN,79,2737.0,31.0,0.65,0.164,0.31,9.3,29.6,19.8,42.0,2.0,2.1,12.9,29.3,12.0,5.1,17.0,0.299,9.0,4.2,13.2,10.6,3,DEN,"$47,607,350","$51,415,938","$55,224,526","$59,033,114","$62,841,702",,"$213,280,928"
31673,2024,5085,Nikola Jović,,PF,20.0,2,NBA,MIA,46,896.0,12.8,0.583,0.58,0.167,3.1,21.3,12.1,14.7,1.4,1.5,12.2,17.1,0.6,1.3,1.9,0.103,-0.9,1.3,0.3,0.5,346,MIA,"$2,352,000","$2,464,200","$4,445,417",,,,"$4,816,200"
31674,2024,4047,Nikola Vučević,,C,33.0,13,NBA,CHI,76,2610.0,17.7,0.54,0.258,0.107,8.8,25.8,17.1,15.2,1.0,2.4,8.6,23.3,2.7,2.8,5.4,0.1,0.8,-0.7,0.1,1.4,86,CHI,"$18,518,519","$20,000,000","$21,481,481",,,,"$60,000,000"
31675,2024,5187,Noah Clowney,,PF,19.0,1,NBA,BRK,23,370.0,14.2,0.626,0.355,0.323,7.5,16.7,12.0,6.9,1.1,3.9,12.4,14.2,0.5,0.4,0.9,0.111,-0.8,0.1,-0.7,0.1,302,BRK,"$3,089,520","$3,244,080","$3,398,640","$5,414,034",,,"$6,333,600"
31676,2024,4353,Norman Powell,,SG,30.0,9,NBA,LAC,76,1990.0,13.9,0.626,0.5,0.224,0.9,9.8,5.5,5.9,1.1,1.0,7.3,20.0,2.8,1.3,4.1,0.099,0.4,-1.2,-0.8,0.6,90,LAC,"$18,000,000","$19,241,379","$20,482,758",,,,"$57,724,137"
31677,2024,4555,OG Anunoby,,SF,26.0,7,NBA,TOT,50,1702.0,12.8,0.595,0.463,0.154,3.0,10.6,6.8,9.0,2.0,1.9,11.6,17.6,1.1,1.5,2.6,0.073,-1.0,0.5,-0.6,0.6,84,NYK,"$18,642,857","$19,928,571",,,,,"$18,642,857"
31678,2024,4555,OG Anunoby,,SF,26.0,7,NBA,TOR,27,900.0,12.6,0.598,0.508,0.143,2.9,10.2,6.5,11.4,1.5,1.3,11.2,18.2,0.6,0.4,1.0,0.052,-0.8,-0.7,-1.6,0.1,84,NYK,"$18,642,857","$19,928,571",,,,,"$18,642,857"
31679,2024,4555,OG Anunoby,,SF,26.0,7,NBA,NYK,23,802.0,13.0,0.591,0.406,0.168,3.2,11.1,7.1,6.2,2.5,2.7,12.1,16.8,0.5,1.1,1.6,0.097,-1.3,1.8,0.6,0.5,84,NYK,"$18,642,857","$19,928,571",,,,,"$18,642,857"
31680,2024,4871,Obi Toppin,,PF,25.0,4,NBA,IND,82,1730.0,16.5,0.677,0.437,0.173,5.6,15.4,10.5,9.4,1.3,2.0,10.0,16.8,3.6,1.1,4.8,0.132,1.8,-0.3,1.5,1.5,203,IND,"$6,803,012",,,,,,"$6,803,012"
31681,2024,5086,Ochai Agbaji,,SG,23.0,2,NBA,TOT,78,1641.0,7.7,0.497,0.487,0.129,4.9,9.6,7.2,6.6,1.4,2.4,12.3,13.4,-0.5,0.6,0.1,0.002,-3.5,-0.9,-4.4,-1.0,269,TOR,"$4,114,200","$4,310,280","$6,383,525",,,,"$8,424,480"
31682,2024,5086,Ochai Agbaji,,SG,23.0,2,NBA,UTA,51,1003.0,8.1,0.531,0.57,0.08,3.9,9.9,6.9,6.1,1.3,2.6,11.7,12.2,0.1,0.3,0.4,0.019,-2.5,-0.5,-3.0,-0.3,269,TOR,"$4,114,200","$4,310,280","$6,383,525",,,,"$8,424,480"
31683,2024,5086,Ochai Agbaji,,SG,23.0,2,NBA,TOR,27,638.0,7.1,0.453,0.375,0.196,6.6,9.0,7.8,7.4,1.5,2.1,13.1,15.4,-0.6,0.3,-0.3,-0.024,-5.0,-1.5,-6.5,-0.7,269,TOR,"$4,114,200","$4,310,280","$6,383,525",,,,"$8,424,480"
31685,2024,5188,Olivier-Maxence Prosper,,PF,21.0,1,NBA,DAL,40,336.0,11.6,0.496,0.433,0.394,8.2,17.5,12.8,8.4,1.0,1.0,6.2,16.6,0.2,0.3,0.5,0.076,-1.7,-1.3,-2.9,-0.1,320,DAL,"$2,733,720","$2,870,400","$3,007,080","$5,259,383",,,"$5,604,120"
31686,2024,4997,Omer Yurtseven,,C,25.0,3,NBA,UTA,48,545.0,15.0,0.565,0.13,0.152,14.7,27.3,21.0,7.7,0.7,2.9,15.9,17.9,0.3,0.4,0.7,0.062,-1.6,-1.5,-3.0,-0.1,318,UTA,"$2,800,000","$2,660,000",,,,,"$5,460,000"
31688,2024,4872,Onyeka Okongwu,,C,23.0,4,NBA,ATL,55,1405.0,16.9,0.674,0.189,0.318,10.8,18.6,14.6,7.2,0.9,3.8,9.8,13.7,3.5,1.0,4.5,0.153,0.0,-0.5,-0.4,0.5,182,ATL,"$8,109,063","$14,000,000","$15,000,000","$16,120,000","$16,880,000",,"$70,109,063"
31689,2024,5087,Orlando Robinson,,C,23.0,2,NBA,MIA,36,304.0,14.0,0.596,0.208,0.347,10.4,21.0,15.7,15.8,1.1,2.6,17.8,14.8,0.4,0.5,0.9,0.135,-1.9,0.8,-1.1,0.1,439,MIA,"$1,801,769","$2,120,693",,,,,"$1,801,769"
31691,2024,4777,Oshae Brissett,,SF,25.0,5,NBA,BOS,55,630.0,12.8,0.53,0.359,0.542,10.9,16.3,13.7,8.7,1.5,1.1,9.5,14.5,0.8,0.9,1.7,0.131,-2.0,0.2,-1.8,0.0,365,BOS,"$2,165,000","$2,463,946",,,,,"$2,165,000"
31692,2024,4189,Otto Porter Jr.,,SF,30.0,11,NBA,TOR,15,174.0,8.7,0.568,0.697,0.091,3.7,14.8,9.2,5.8,1.4,2.5,5.5,8.9,0.1,0.1,0.3,0.07,-3.5,0.3,-3.2,-0.1,217,UTA,"$6,300,000",,,,,,"$6,300,000"
31693,2024,5088,Ousmane Dieng,,PF,20.0,2,NBA,OKC,33,365.0,10.1,0.54,0.603,0.138,3.2,12.0,7.8,12.9,1.1,1.3,13.4,16.9,0.0,0.4,0.4,0.055,-2.3,-0.7,-3.0,-0.1,249,OKC,"$4,798,440","$5,027,040","$6,670,882",,,,"$9,825,480"
31694,2024,3698,P.J. Tucker,,PF,38.0,13,NBA,TOT,31,486.0,5.9,0.507,0.7,0.06,6.7,12.9,9.8,3.9,1.6,1.3,13.5,5.3,0.2,0.5,0.7,0.068,-4.0,0.4,-3.6,-0.2,142,LAC,"$11,014,500","$11,539,000",,,,,"$11,014,500"
31695,2024,3698,P.J. Tucker,,PF,38.0,13,NBA,PHI,3,66.0,4.7,0.6,1.0,0.0,1.6,22.1,11.7,0.0,2.2,2.8,28.6,4.6,0.0,0.1,0.1,0.053,-5.2,1.2,-4.0,0.0,142,LAC,"$11,014,500","$11,539,000",,,,,"$11,014,500"
31696,2024,3698,P.J. Tucker,,PF,38.0,13,NBA,LAC,28,420.0,6.1,0.497,0.667,0.067,7.5,11.4,9.5,4.5,1.5,1.1,11.5,5.5,0.3,0.3,0.6,0.07,-3.9,0.3,-3.5,-0.2,142,LAC,"$11,014,500","$11,539,000",,,,,"$11,014,500"
31697,2024,4778,P.J. Washington,,PF,25.0,5,NBA,TOT,73,2221.0,12.2,0.537,0.509,0.179,4.2,16.5,10.3,9.3,1.6,2.4,9.9,19.1,0.0,1.9,1.9,0.04,-1.7,-0.4,-2.1,-0.1,101,DAL,"$16,847,826","$15,500,000","$14,152,174",,,,"$46,500,000"
31698,2024,4778,P.J. Washington,,PF,25.0,5,NBA,CHO,44,1286.0,13.0,0.545,0.479,0.185,4.5,16.1,10.1,11.5,1.5,2.3,10.7,21.2,0.0,0.8,0.8,0.028,-1.7,-1.1,-2.8,-0.3,101,DAL,"$16,847,826","$15,500,000","$14,152,174",,,,"$46,500,000"
31699,2024,4778,P.J. Washington,,PF,25.0,5,NBA,DAL,29,935.0,11.0,0.522,0.56,0.169,3.7,17.1,10.5,6.2,1.7,2.5,8.5,16.3,0.0,1.1,1.1,0.056,-1.8,0.7,-1.2,0.2,101,DAL,"$16,847,826","$15,500,000","$14,152,174",,,,"$46,500,000"
31700,2024,5089,Paolo Banchero,,PF,21.0,2,NBA,ORL,80,2799.0,17.3,0.546,0.249,0.397,3.4,20.0,11.6,25.2,1.3,1.6,13.0,29.7,1.3,4.0,5.3,0.09,1.3,0.0,1.3,2.3,137,ORL,"$11,608,080","$12,160,800","$15,334,769",,,,"$23,768,880"
31701,2024,4437,Pascal Siakam,,PF,29.0,8,NBA,TOT,80,2657.0,19.7,0.601,0.194,0.312,5.8,18.1,11.9,19.4,1.1,0.8,8.9,25.3,5.4,1.5,6.9,0.124,2.6,-0.7,1.9,2.7,21,IND,"$37,893,408",,,,,,"$37,893,408"
31702,2024,4437,Pascal Siakam,,PF,29.0,8,NBA,TOR,39,1354.0,18.8,0.6,0.233,0.358,4.3,15.9,10.0,22.1,1.1,0.7,10.3,25.3,2.4,0.6,3.0,0.106,2.2,-0.8,1.4,1.2,21,IND,"$37,893,408",,,,,,"$37,893,408"
31703,2024,4437,Pascal Siakam,,PF,29.0,8,NBA,IND,41,1303.0,20.7,0.602,0.156,0.267,7.4,20.3,13.9,16.5,1.1,0.9,7.4,25.2,3.0,0.9,3.9,0.143,3.0,-0.5,2.5,1.5,21,IND,"$37,893,408",,,,,,"$37,893,408"
31704,2024,4354,Pat Connaughton,,SF,31.0,9,NBA,MIL,76,1676.0,9.6,0.574,0.686,0.167,3.4,12.0,7.8,12.0,1.1,1.0,11.6,10.9,1.6,1.2,2.8,0.08,-1.6,0.0,-1.6,0.2,169,MIL,"$9,423,869","$9,423,869","$9,423,869",,,,"$28,271,607"
31706,2024,5090,Patrick Baldwin Jr.,,SF,21.0,2,NBA,WAS,38,493.0,9.7,0.502,0.626,0.181,3.6,23.5,13.3,7.6,1.7,2.5,10.2,15.9,-0.3,0.5,0.2,0.019,-4.0,-0.6,-4.6,-0.3,351,WAS,"$2,337,720","$2,448,840","$4,420,156",,,,"$4,786,560"
31707,2024,4124,Patrick Beverley,,PG,35.0,12,NBA,TOT,73,1462.0,11.6,0.539,0.478,0.237,3.7,14.3,9.0,19.0,1.4,1.9,13.4,14.3,1.2,1.5,2.7,0.09,-1.5,0.5,-1.1,0.3,385,MIL,"$2,019,706",,,,,,"$2,019,706"
31708,2024,4124,Patrick Beverley,,PG,35.0,12,NBA,PHI,47,919.0,11.7,0.547,0.452,0.261,3.5,14.1,8.7,21.0,1.3,1.8,15.4,14.9,0.7,0.9,1.7,0.087,-1.5,0.0,-1.5,0.1,385,MIL,"$2,019,706",,,,,,"$2,019,706"
31709,2024,4124,Patrick Beverley,,PG,35.0,12,NBA,MIL,26,543.0,11.4,0.524,0.522,0.196,3.9,14.8,9.5,15.8,1.7,2.0,9.6,13.2,0.5,0.6,1.1,0.095,-1.6,1.2,-0.4,0.2,385,MIL,"$2,019,706",,,,,,"$2,019,706"
31710,2024,4873,Patrick Williams,,PF,22.0,4,NBA,CHI,43,1174.0,11.0,0.553,0.412,0.184,4.3,11.7,7.9,7.7,1.7,2.9,12.8,16.6,0.1,1.0,1.2,0.048,-2.1,-0.1,-2.3,-0.1,161,CHI,"$9,835,881",,,,,,"$9,835,881"
31711,2024,3898,Patty Mills,,PG,35.0,15,NBA,TOT,32,415.0,7.2,0.467,0.664,0.084,2.3,7.1,4.7,11.1,2.4,0.2,10.5,15.9,-0.3,0.4,0.1,0.009,-5.0,0.4,-4.6,-0.3,207,ATL,"$6,802,950",,,,,,"$6,802,950"
31712,2024,3898,Patty Mills,,PG,35.0,15,NBA,ATL,19,202.0,6.6,0.5,0.667,0.0,2.6,8.4,5.4,8.7,2.1,0.4,13.6,12.2,-0.1,0.1,0.0,0.008,-4.1,0.4,-3.8,-0.1,207,ATL,"$6,802,950",,,,,,"$6,802,950"
31713,2024,3898,Patty Mills,,PG,35.0,15,NBA,MIA,13,213.0,7.9,0.448,0.663,0.138,2.1,5.9,4.0,13.4,2.6,0.0,8.6,19.4,-0.2,0.3,0.0,0.009,-5.8,0.5,-5.3,-0.2,207,ATL,"$6,802,950",,,,,,"$6,802,950"
31714,2024,3969,Paul George,,PF,33.0,14,NBA,LAC,74,2502.0,19.3,0.613,0.476,0.235,1.7,15.3,8.8,16.1,2.2,1.3,10.1,26.6,4.4,2.8,7.3,0.14,2.9,0.2,3.2,3.3,10,LAC,"$45,640,084","$48,787,676",,,,,"$45,640,084"
31715,2024,4874,Paul Reed,,C,24.0,4,NBA,PHI,82,1590.0,17.4,0.58,0.119,0.177,13.2,20.9,16.9,9.8,2.1,4.8,11.5,15.9,2.5,2.6,5.1,0.154,-0.6,1.0,0.4,0.9,192,PHI,"$7,723,000","$7,723,000","$8,109,150",,,,"$7,723,000"
31716,2024,4875,Payton Pritchard,,PG,26.0,4,NBA,BOS,82,1825.0,15.3,0.597,0.602,0.088,4.3,11.1,7.8,20.7,1.1,0.3,8.5,17.2,4.2,1.9,6.1,0.16,1.3,-0.2,1.0,1.4,271,BOS,"$4,037,277","$6,696,429","$7,232,143","$7,767,857","$8,303,571",,"$34,037,277"
31718,2024,5091,Peyton Watson,,SF,21.0,2,NBA,DEN,80,1488.0,11.8,0.539,0.34,0.237,4.3,14.6,9.6,7.4,1.4,5.0,10.5,16.2,0.3,2.2,2.5,0.079,-3.0,0.8,-2.2,-0.1,355,DEN,"$2,303,520","$2,413,560","$4,356,476",,,,"$4,717,080"
31719,2024,4876,Precious Achiuwa,,PF-C,24.0,4,NBA,TOT,74,1624.0,14.6,0.545,0.207,0.239,13.0,20.5,16.7,8.4,1.4,3.9,13.8,15.9,1.2,2.2,3.4,0.102,-1.7,0.3,-1.4,0.2,260,NYK,"$4,379,527",,,,,,"$4,379,527"
31720,2024,4876,Precious Achiuwa,,C,24.0,4,NBA,TOR,25,437.0,15.0,0.512,0.276,0.247,12.3,22.1,17.1,14.5,1.8,2.4,13.3,21.2,0.0,0.4,0.4,0.048,-1.4,-0.2,-1.6,0.0,260,NYK,"$4,379,527",,,,,,"$4,379,527"
31721,2024,4876,Precious Achiuwa,,PF,24.0,4,NBA,NYK,49,1187.0,14.5,0.564,0.167,0.234,13.3,19.9,16.6,6.2,1.3,4.4,14.1,14.0,1.2,1.8,3.0,0.122,-1.9,0.5,-1.4,0.2,260,NYK,"$4,379,527",,,,,,"$4,379,527"
31722,2024,5000,Quentin Grimes,,SG,23.0,3,NBA,TOT,51,1025.0,8.9,0.516,0.732,0.137,1.6,9.3,5.5,8.7,1.7,0.6,7.5,15.8,0.3,1.0,1.3,0.06,-2.6,0.4,-2.2,-0.1,345,DET,"$2,385,720","$4,296,682",,,,,"$6,682,402"
31723,2024,5000,Quentin Grimes,,SG,23.0,3,NBA,NYK,45,910.0,9.5,0.543,0.741,0.119,1.7,9.2,5.4,7.8,1.7,0.3,6.5,15.3,0.7,0.9,1.5,0.081,-1.9,0.4,-1.5,0.1,345,DET,"$2,385,720","$4,296,682",,,,,"$6,682,402"
31724,2024,5000,Quentin Grimes,,SG,23.0,3,NBA,DET,6,115.0,3.9,0.342,0.667,0.262,1.0,10.9,5.8,15.8,2.1,3.0,13.0,20.0,-0.4,0.1,-0.3,-0.109,-7.8,-0.4,-8.1,-0.2,345,DET,"$2,385,720","$4,296,682",,,,,"$6,682,402"
31727,2024,4782,RJ Barrett,,SG,23.0,5,NBA,TOT,58,1838.0,16.4,0.58,0.284,0.331,3.1,16.0,9.5,16.7,0.8,1.1,11.1,26.5,1.6,1.2,2.9,0.075,0.7,-1.5,-0.8,0.6,61,TOR,"$23,883,929","$25,794,643","$27,705,357","$29,616,071",,,"$107,000,000"
31728,2024,4782,RJ Barrett,,SG,23.0,5,NBA,NYK,26,766.0,14.3,0.536,0.335,0.32,2.8,13.5,8.1,12.8,0.8,1.1,9.6,27.6,0.4,0.7,1.1,0.07,-0.3,-1.7,-2.0,0.0,61,TOR,"$23,883,929","$25,794,643","$27,705,357","$29,616,071",,,"$107,000,000"
31729,2024,4782,RJ Barrett,,SG,23.0,5,NBA,TOR,32,1072.0,17.8,0.615,0.244,0.339,3.4,17.8,10.5,19.5,0.9,1.1,12.3,25.7,1.2,0.5,1.7,0.078,1.5,-1.4,0.1,0.6,61,TOR,"$23,883,929","$25,794,643","$27,705,357","$29,616,071",,,"$107,000,000"
31731,2024,5193,Rayan Rupert,,SG,19.0,1,NBA,POR,39,633.0,5.8,0.451,0.484,0.155,4.0,12.8,8.1,13.5,0.9,0.4,15.3,13.6,-0.4,0.3,-0.1,-0.009,-5.6,-1.2,-6.7,-0.8,461,POR,"$1,119,563","$1,891,857","$2,221,677",,,,"$3,011,420"
31732,2024,4194,Reggie Bullock,,SF,32.0,11,NBA,HOU,44,417.0,7.7,0.582,0.817,0.012,1.5,17.4,9.4,4.6,1.4,1.1,10.8,9.4,0.1,0.5,0.6,0.072,-2.9,0.5,-2.4,0.0,143,SAS,"$13,033,786",,,,,,"$11,014,080"
31732,2024,4194,Reggie Bullock,,SF,32.0,11,NBA,HOU,44,417.0,7.7,0.582,0.817,0.012,1.5,17.4,9.4,4.6,1.4,1.1,10.8,9.4,0.1,0.5,0.6,0.072,-2.9,0.5,-2.4,0.0,391,HOU,"$13,033,786",,,,,,"$2,019,706"
31733,2024,4050,Reggie Jackson,,PG,33.0,13,NBA,DEN,82,1817.0,11.7,0.521,0.376,0.13,2.1,7.2,4.7,23.0,1.2,0.6,11.7,21.7,0.6,1.5,2.1,0.056,-1.8,-1.5,-3.2,-0.6,247,DEN,"$5,000,000","$5,250,000",,,,,"$5,000,000"
31734,2024,4359,Richaun Holmes,,C-PF,30.0,9,NBA,TOT,40,555.0,14.5,0.593,0.02,0.32,13.7,21.8,17.7,6.0,0.9,2.9,12.5,14.7,0.8,0.5,1.3,0.114,-2.4,-0.8,-3.3,-0.2,130,WAS,"$12,046,020","$12,876,780",,,,,"$12,046,020"
31735,2024,4359,Richaun Holmes,,C,30.0,9,NBA,DAL,23,237.0,13.9,0.572,0.0,0.356,15.3,20.7,18.0,8.4,0.6,3.3,15.0,14.5,0.3,0.3,0.6,0.119,-2.4,-0.6,-3.0,-0.1,130,WAS,"$12,046,020","$12,876,780",,,,,"$12,046,020"
